title,url,rating,review_count,price,prod_type
"17,3 Zoll Portable Monitor, UPERFECT 144Hz Tragbarer Bildschirm USB C Gaming Monitor 1920 * 1080 Full HD IPS Mobile Display mit Typ-C OTG Mini DP HDMI für PC Handy PS3 PS4 Xbox Raspberry Pi",https://www.amazon.de/Portable-UPERFECT-Tragbarer-Bildschirm-Raspberry/dp/B089PXL838/ref=sr_1_115?dchild=1&keywords=Monitor&qid=1617015159&sr=8-115,4.3,239.0,"369,99 €",monitor
"Raspberry Pi Display, ELECROW 10,1-Zoll Touchscreen Monitor mit Fernbedienung und integrierten Dual-Lautsprechern, 1280 x 800 PC Bildschirm mit HDMI/VGA/AV/BNC-Anschlüssen für Raspberry Pi, PC",https://www.amazon.de/ELECROW-Fernbedienung-integrierten-Dual-Lautsprechern-BNC-Anschl%C3%BCssen/dp/B08XYYHVX9/ref=sr_1_116?dchild=1&keywords=Monitor&qid=1617015159&sr=8-116,,,"141,99 €",monitor
"Samsung C27F396F 68,6 cm (27 Zoll) Monitor (VGA, HDMI, 4ms Reaktionszeit, 1920 x 1080 Pixel), schwarz",https://www.amazon.de/Samsung-LC27F396FHUXEN-Monitor-Reaktionszeit-schwarz/dp/B01BCF09R0/ref=sr_1_117?dchild=1&keywords=Monitor&qid=1617015159&sr=8-117,4.7,11.47,"178,90 €",monitor
Samsung QM43R Monitore schwarz,https://www.amazon.de/SAMSUNG-QM43R-LED-Display-Retail-LH43QMREBGCXEN/dp/B07QN1KHPW/ref=sr_1_118?dchild=1&keywords=Monitor&qid=1617015159&sr=8-118,5.0,2.0,"729,00 €",monitor
"HUAWEI FullHD Monitor 'AD80' mit 60,45 cm (23,8 Zoll) Diagonale, HDMI, VGA, Schwarz + HUAWEI AX3 3000 Mbit/s Dual Band WLAN Router",https://www.amazon.de/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg8_1?ie=UTF8&adId=A06549932M6TA56G11CV3&url=%2FHUAWEI-FullHD-Monitor-Diagonale-Schwarz%2Fdp%2FB08WSCN3MY%2Fref%3Dsr_1_119_sspa%3Fdchild%3D1%26keywords%3DMonitor%26qid%3D1617015159%26sr%3D8-119-spons%26psc%3D1&qualifier=1617015159&id=4434863003459745&widgetName=sp_mtf,,,159.00,monitor
"Viewsonic VX2458-MHD 60 cm (24 Zoll) Gaming Monitor (Full-HD, 1 ms, 144 Hz, FreeSync, geringer Input Lag, HDMI, DP) Schwarz",https://www.amazon.de/Viewsonic-VX2458-MHD-Monitor-FreeSync-geringer/dp/B07JK6XMSN/ref=sr_1_120?dchild=1&keywords=Monitor&qid=1617015159&sr=8-120,4.5,1.029,"163,00 €",monitor
"XB253QGP Gaming Monitor 24,5 Zoll (62 cm Bildschirm) Full HD, 144Hz, Fast LC 2ms (G2G), 2xHDMI 2.0, DP 1.2a, höhenverstellbar, drehbar, GSync Compatible, HDMI VRR",https://www.amazon.de/Acer-ZeroFrame-1920x1080-H%C3%B6henverstellbar-Compatible/dp/B07ZJMPQB6/ref=sr_1_121?dchild=1&keywords=Monitor&qid=1617015159&sr=8-121,4.5,728.0,"231,99 €",monitor
"ASUS PQ22UC 54,86cm (21,6 Zoll) Professional OLED Monitor (4K, HDR, 0,1ms Reaktionszeit, abnehmbarer Standfuß) grau",https://www.amazon.de/ASUS-PQ22UC-Professional-Reaktionszeit-abnehmbarer/dp/B07MYKLMSX/ref=sr_1_122?dchild=1&keywords=Monitor&qid=1617015159&sr=8-122,3.3,4.0,,monitor
"Philips 242E1GAEZ - 24 Zoll FHD Gaming Monitor, 144 Hz, 1ms, FreeSync Premium (1920x1080, HDMI, DisplayPort) schwarz",https://www.amazon.de/Philips-242E1GAEZ-FreeSync-1920x1080-DisplayPort/dp/B08KW8182D/ref=sr_1_123?dchild=1&keywords=Monitor&qid=1617015159&sr=8-123,4.1,331.0,"179,00 €",monitor
"Philips 242E1GAEZ - 24 Zoll FHD Gaming Monitor, 144 Hz, 1ms, FreeSync Premium (1920x1080, HDMI, DisplayPort) schwarz",https://www.amazon.de/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg8_1?ie=UTF8&adId=A01983761L54K32A6Q5F7&url=%2FPhilips-242E1GAEZ-FreeSync-1920x1080-DisplayPort%2Fdp%2FB08KW8182D%2Fref%3Dsr_1_124_sspa%3Fdchild%3D1%26keywords%3DMonitor%26qid%3D1617015159%26sr%3D8-124-spons%26psc%3D1&qualifier=1617015159&id=4434863003459745&widgetName=sp_mtf,4.1,331.0,"179,00 €",monitor
"LG 27UN83A 68,58 cm (27 Zoll) UHD 4K IPS Monitor (5ms, AMD FreeSync, VESA Display HDR 400, USB-C, 3840 x 2160, 99% sRGB-Abdeckung, verstellbar), Rückseite weiß, Standfuß silber",https://www.amazon.de/LG-FreeSync-sRGB-Abdeckung-verstellbar-R%C3%BCckseite/dp/B088BS1LMV/ref=sr_1_125?dchild=1&keywords=Monitor&qid=1617015159&sr=8-125,4.6,1.253,"449,00 €",monitor
"Z-Edge Tragbarer Monitor USB Typ-C Portable Monitor 15,6 Zoll IPS Bildschirm 1920x1080 Full HD Gaming Monitor mit Mini-HDMI Typ-C Für Laptop PC Mac Smartphone Xbox PS4 Switch usw, inkl. Schutzhülle",https://www.amazon.de/Z-Edge-Tragbarer-Bildschirm-Smartphone-Schutzh%C3%BClle/dp/B08CKSGLHK/ref=sr_1_126_mod_primary_lightning_deal?dchild=1&keywords=Monitor&qid=1617015159&sbo=Tc8eqSFhUl4VwMzbE4fw%2Fw%3D%3D&smid=A31VKF274A20Z0&sr=8-126,4.4,98.0,"143,99 €",monitor
"Asus TUF Gaming VG289Q 71,12cm (28 Zoll) Monitor (UHD 4K, IPS, DCI-P3 , Adaptive-Sync/FreeSync, HDR 10) schwarz",https://www.amazon.de/VG289Q-Monitor-Adaptive-Sync-FreeSync-schwarz/dp/B082NVNV42/ref=sr_1_127?dchild=1&keywords=Monitor&qid=1617015159&sr=8-127,4.6,272.0,"392,91 €",monitor
"Portable Monitor - Corprit 15,6 Zoll Tragbarer Monitor 1920X1080 Full HD USB-C Monitor mit IPS Bildschirm USB-C/Mini-HDMI für PC, Handy, PS4 usw, Xbox, mit Schutzhülle Item Title",https://www.amazon.de/Portable-Monitor-Tragbarer-Bildschirm-Schutzh%C3%BClle/dp/B089LNM5HP/ref=sr_1_128?dchild=1&keywords=Monitor&qid=1617015159&sr=8-128,4.3,757.0,"179,99 €",monitor
"19 Zoll PC Monitor, Prechen Monitor 1440 * 900 mit HDMI- und VGA-Schnittstellen, 60 Hz, Helligkeit 250 cd/m², 5 ms Reaktionszeit, Eingebaute Lautsprecher PC Bildschirm, Schwarz",https://www.amazon.de/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg8_1?ie=UTF8&adId=A080316418WPFI1U6F8DR&url=%2FPrechen-Reaktionszeit-Lautsprecher-VGA-Schnittstellen-Gaming-Bildschirm%2Fdp%2FB0822G21YZ%2Fref%3Dsr_1_129_sspa%3Fdchild%3D1%26keywords%3DMonitor%26qid%3D1617015159%26sr%3D8-129-spons%26psc%3D1&qualifier=1617015159&id=4434863003459745&widgetName=sp_mtf,3.8,180.0,"89,99 €",monitor
"Portable Monitor,EVICIV 15,6 Zoll Tragbarer Bildschirm 2000: 1 Kontrast 100% sRGB Rahmeloser HDMI/Typ-C Gaming Monitor 1920 * 1080 Tragbarer IPS-Bildschirm für PC, Handy,Xbox,PS4 mit Schutzhülle",https://www.amazon.de/Portable-Monitor-EVICIV-Tragbarer-Bildschirm/dp/B08P5PC14R/ref=sr_1_130?dchild=1&keywords=Monitor&qid=1617015159&sr=8-130,4.5,52.0,"210,99 €",monitor
"Lenovo C32q-20 - Computer Monitor LED 31.5"", 2560 x 1440 @ 75 Hz, Black",https://www.amazon.de/Lenovo-C32q-20-80cm-Monitor-FreeSync/dp/B07XWK94CG/ref=sr_1_131?dchild=1&keywords=Monitor&qid=1617015159&sr=8-131,4.1,7.0,"274,90 €",monitor
"iiyama ProLite XUB2294HSU-W1 54,6cm (22 Zoll) VA LED-Monitor Full-HD (VGA, HDMI, DisplayPort, USB2.0) Ultra-Slim-Line, Höhenverstellung, Pivot, weiß",https://www.amazon.de/XUB2294HSU-W1-LED-Monitor-DisplayPort-Ultra-Slim-Line-H%C3%B6henverstellung/dp/B07SPFXG25/ref=sr_1_132?dchild=1&keywords=Monitor&qid=1617015159&sr=8-132,4.5,1.088,"155,45 €",monitor
"BenQ PD2500Q 63,5 cm (25 Zoll) Monitor (2K Designer, 2560 x 1440 Pixel QHD, werkseitig kalibriert, ultra-schlankes Blendendesign, höhenverstellbar, flimmerfrei, Anti Glare, HDMI) schwarz",https://www.amazon.de/BenQ-PD2500Q-ultra-schlankes-Blendendesign-h%C3%B6henverstellbar/dp/B0737M9QP7/ref=sr_1_133?dchild=1&keywords=Monitor&qid=1617015159&sr=8-133,4.7,3.123,"299,00 €",monitor
"CHUWI CoreBox Windows 10 Mini PC, Intel Core i5 Mini Desktop PC, 8GB DDR3 256GB SSD, erweiterbar 2TB 2,5 Zoll HDD, 2,4 GHz / 5 GHz Dual WiFi/Gigabit Ethernet / 4K Decodierung /BT4.2",https://www.amazon.de/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg8_1?ie=UTF8&adId=A02051832YEHN0BKJIZVW&url=%2FCHUWI-i5-5257U-Prozesser-Computer-Graphics%2Fdp%2FB08BYFN5BC%2Fref%3Dsr_1_134_sspa%3Fdchild%3D1%26keywords%3DMonitor%26qid%3D1617015159%26sr%3D8-134-spons%26psc%3D1&qualifier=1617015159&id=4434863003459745&widgetName=sp_btf,4.2,408.0,"299,00 €",monitor
"Z-Edge Tragbarer Monitor USB Typ-C Portable Monitor 15,6 Zoll IPS Bildschirm 1920x1080 Full HD Gaming Monitor mit Mini-HDMI Typ-C Für Laptop PC Mac Smartphone Xbox PS4 Switch usw, inkl. Schutzhülle",https://www.amazon.de/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg10_1?ie=UTF8&adId=A00605591PCBVCFX8MJP5&url=%2FZ-Edge-Tragbarer-Bildschirm-Smartphone-Schutzh%25C3%25BClle%2Fdp%2FB08CKSGLHK%2Fref%3Dsr_1_145_sspa%3Fdchild%3D1%26keywords%3DMonitor%26qid%3D1617015160%26smid%3DA31VKF274A20Z0%26sr%3D8-145-spons%26psc%3D1&qualifier=1617015160&id=6601802723940688&widgetName=sp_atf_next,4.4,98.0,"143,99 €",monitor
"V7 PS27.0W9A2- 2E 27"" Blickschutzfilter (16:9, 58,19 x 36,34 cm / 22,91 x 14,31 Zoll, matt/glossy, Reinigungstuch, Befestigungslaschen)",https://www.amazon.de/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg10_1?ie=UTF8&adId=A01714543DZJEYQAD3YQK&url=%2FV7-PS27-0W9A2-Blickschutzfilter-Reinigungstuch-Befestigungslaschen%2Fdp%2FB078YDG157%2Fref%3Dsr_1_146_sspa%3Fdchild%3D1%26keywords%3DMonitor%26qid%3D1617015160%26sr%3D8-146-spons%26psc%3D1&qualifier=1617015160&id=6601802723940688&widgetName=sp_atf_next,3.9,129.0,"78,99 €",monitor
"Tragbarer Monitor USB C Bildschirm Ultra Dünn matt, EVICIV Portable Monitor 13.3 Zoll IPS Display 1920 x 1080 Full HD Eingebaute Haltung mit USB-C/Typ-C Mini-HDMI für PC, Raspberry Pi, Xbox, PS4",https://www.amazon.de/Tragbarer-Bildschirm-EVICIV-Eingebaute-Mini-HDMI/dp/B08VJ1R6B6/ref=sr_1_147?dchild=1&keywords=Monitor&qid=1617015160&sr=8-147,5.0,6.0,"239,99 €",monitor
"SunFounder Raspberrry Pi 4 Touchscreen HDMI 7 Zoll 1024 × 600 LCD-Bildschirm mit kapazitivem Display für Raspberry Pi 4B, 3B, 2B und 1 Modell B +, Windows",https://www.amazon.de/SunFounder-Raspberrry-Touchscreen-LCD-Bildschirm-kapazitivem/dp/B08VNPYQ7Y/ref=sr_1_148?dchild=1&keywords=Monitor&qid=1617015160&sr=8-148,4.5,2.0,"59,99 €",monitor
"MSI Optix G241 60cm (24 Zoll) FHD IPS Gaming-Monitor DP/HDMI FreeSync 144Hz 1ms, G241-013, Black",https://www.amazon.de/MSI-Optix-Gaming-Monitor-FreeSync-144Hz/dp/B085486HDR/ref=sr_1_149?dchild=1&keywords=Monitor&qid=1617015160&sr=8-149,4.7,39.0,"239,00 €",monitor
"msi Optix G27CQ4 68,8cm (27"") WQHD Gaming-Monitor DP/HDMI FreeSync 165Hz 1ms",https://www.amazon.de/msi-Optix-G27CQ4-Gaming-Monitor-FreeSync/dp/B08746XFM4/ref=sr_1_150?dchild=1&keywords=Monitor&qid=1617015160&sr=8-150,4.6,12.0,"403,11 €",monitor
"iiyama Prolite XUB2792QSU-W1 68,5cm (27 Zoll) IPS LED-Monitor QHD (DVI, HDMI, DisplayPort, USB3.0, Ultra-Slim-Line, FreeSync, Höhenverstellung, Pivot) weiß",https://www.amazon.de/XUB2792QSU-W1-LED-Monitor-DisplayPort-Ultra-Slim-Line-H%C3%B6henverstellung/dp/B0783QTWLD/ref=sr_1_151?dchild=1&keywords=Monitor&qid=1617015160&sr=8-151,4.6,1.718,"289,00 €",monitor
"Samsung C24F396FHU 60,9 cm (24 Zoll) Curved Monitor, schwarz",https://www.amazon.de/Samsung-C24F396FHU-Curved-Monitor-schwarz/dp/B01DMDKZTC/ref=sr_1_152?dchild=1&keywords=Monitor&qid=1617015160&sr=8-152,4.6,10.055,,monitor
"Asus VP247HAE 59,9 cm (23,6 Zoll) EyeCare Monitor (Full HD, VGA, HDMI, 5ms Reaktionszeit) schwarz",https://www.amazon.de/VP247HAE-EyeCare-Monitor-Lautsprecher-Reaktionszeit/dp/B07FX1R6MX/ref=sr_1_153?dchild=1&keywords=Monitor&qid=1617015160&sr=8-153,4.5,242.0,"116,91 €",monitor
"Philips 272S1AE 68 cm (27 Zoll) Monitor (DVI, HDMI, DisplayPort, 4ms Reaktionszeit, 1920x1080, 75 Hz, FreeSync) schwarz",https://www.amazon.de/Philips-272S1AE-DisplayPort-Reaktionszeit-1920x1080/dp/B088FWNNMF/ref=sr_1_154?dchild=1&keywords=Monitor&qid=1617015160&sr=8-154,4.7,29.0,"182,90 €",monitor
"HUAWEI FullHD Monitor 'AD80' mit 60,45 cm (23,8 Zoll) Diagonale, HDMI, VGA, Schwarz + HUAWEI AX3 3000 Mbit/s Dual Band WLAN Router",https://www.amazon.de/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg10_1?ie=UTF8&adId=A06549932M6TA56G11CV3&url=%2FHUAWEI-FullHD-Monitor-Diagonale-Schwarz%2Fdp%2FB08WSCN3MY%2Fref%3Dsr_1_155_sspa%3Fdchild%3D1%26keywords%3DMonitor%26qid%3D1617015160%26sr%3D8-155-spons%26psc%3D1&qualifier=1617015160&id=6601802723940688&widgetName=sp_mtf,,,159.00,monitor
"HUAWEI MateBook D16 Laptop, 16,1 Zoll FullView 1080p FullHD Display, 512GB PCIe SSD+16GB RAM + Eye Comfort FullHD Monitor 'AD80' mit 60,45 cm (23,8 Zoll) Diagonale",https://www.amazon.de/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg10_1?ie=UTF8&adId=A0883438F5E84CEN70J1&url=%2FHUAWEI-MateBook-FullView-Display-Diagonale%2Fdp%2FB08XKWZYCX%2Fref%3Dsr_1_156_sspa%3Fdchild%3D1%26keywords%3DMonitor%26qid%3D1617015160%26sr%3D8-156-spons%26psc%3D1&qualifier=1617015160&id=6601802723940688&widgetName=sp_mtf,4.7,451.0,899.00,monitor
"AOC AGON AG251FZ2E - 25 Zoll FHD Gaming Monitor, 240 Hz, 0.5ms, FreeSync Premium (1920x1080, DVI, HDMI, DisplayPort, USB Hub) schwarz/rot",https://www.amazon.de/AOC-AG251Fz2e-DisplayPort-Reaktionszeit-FreeSync/dp/B08CKNTG8X/ref=sr_1_157?dchild=1&keywords=Monitor&qid=1617015160&sr=8-157,4.4,1.01,"359,00 €",monitor
"Samsung S24R352 60,45 cm (23,8 Zoll) Full-HD Monitor, Rahmenloses Design / IPS Panel (16:9, 4ms G/G Reaktionszeit, VGA, HDMI), IPS-Panel , schwarz-glänzend",https://www.amazon.de/Samsung-S24R352-Full-HD-Monitor-Rahmenloses/dp/B083QTRM4P/ref=sr_1_158?dchild=1&keywords=Monitor&qid=1617015160&sr=8-158,4.7,365.0,"141,81 €",monitor
"22 Zoll / 55,88 cm | TFT Monitor Flachbildschirm - nach Lagerbestand | 1680 x 1050 | VGA & DVI (Generalüberholt)",https://www.amazon.de/Zoll-TFT-Monitor-Flachbildschirm-General%C3%BCberholt/dp/B08NF7PQCZ/ref=sr_1_159?dchild=1&keywords=Monitor&qid=1617015160&sr=8-159,4.4,32.0,"77,00 €",monitor
"MEDION ERAZER X53275 80 cm (31,5 Zoll) QHD Widescreen Curved Gaming Monitor (144Hz, 1440p, 16:9, 1ms, HDMI, Display Port, integrierter Lautsprecher)",https://www.amazon.de/MEDION-ERAZER-X53275-Widescreen-Monitor/dp/B0855RK3RQ/ref=sr_1_160?dchild=1&keywords=Monitor&qid=1617015160&sr=8-160,4.1,26.0,"329,99 €",monitor
"Viewsonic VX2485-MHU 60,5 cm (24 Zoll) Design Monitor (Full-HD, IPS-Panel, FreeSync, HDMI, USB-C 3.2 inkl. Ladefunktion, Lautsprecher) Schwarz",https://www.amazon.de/Viewsonic-VX2485-MHU-IPS-Panel-Ladefunktion-Lautsprecher/dp/B07ZQQ493B/ref=sr_1_161?dchild=1&keywords=Monitor&qid=1617015160&sr=8-161,4.2,153.0,"176,99 €",monitor
"Tragbarer Monitor 4K - 12.5"" IVV Portable Monitor mit IPS Bildschirm, Gaming Monitor, USB C UHD 3840 * 2160 Monitor für PC, Laptop, Handy, Raspberry Pi, Xbox One Switch PS3 PS4 Pro PS5",https://www.amazon.de/Tragbarer-Monitor-4K-Bildschirm-Raspberry/dp/B08SLKWHBY/ref=sr_1_162?dchild=1&keywords=Monitor&qid=1617015160&sr=8-162,4.3,131.0,"289,99 €",monitor
"Viewsonic VG1655 47 cm (16 Zoll) Portabler Monitor (Full-HD, IPS-Panel, mini-HDMI, 2x USB-C, Lautsprecher, 4 Jahre Austauschservice) Silber-Schwarz",https://www.amazon.de/Viewsonic-VG1655-Portabler-Lautsprecher-silber-schwarz/dp/B087792CQT/ref=sr_1_163?dchild=1&keywords=Monitor&qid=1617015160&sr=8-163,4.4,362.0,"228,99 €",monitor
"ASUS ROG Swift 360Hz PG259QN 62,23cm (24,5 Zoll) eSPorts Gaming Monitor (Full HD, Fast IPS, Nvidia G-Sync, HDR, HDMI, DisplayPort, 1ms Reaktionszeit) schwarz",https://www.amazon.de/ASUS-PG259QN-eSPorts-DisplayPort-Reaktionszeit/dp/B08JGVJ9C3/ref=sr_1_164?dchild=1&keywords=Monitor&qid=1617015160&sr=8-164,4.1,19.0,"769,00 €",monitor
"HUANUO Monitor Halterung mit Laptop Arm, Volleinstellbar für 13 bis 27 Zoll LCD LED Bildschirm & max. 15.6 Zoll Notebook, 2 Montageoptionen",https://www.amazon.de/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg10_1?ie=UTF8&adId=A0462542UCX41GOS5YK3&url=%2FHUANUO-Halterung-Volleinstellbar-Bildschirm-Montageoptionen-Schwarz%2Fdp%2FB07DWM9WNM%2Fref%3Dsr_1_165_sspa%3Fdchild%3D1%26keywords%3DMonitor%26qid%3D1617015160%26sr%3D8-165-spons%26psc%3D1%26smid%3DA2F7OKQRG33SQI&qualifier=1617015160&id=6601802723940688&widgetName=sp_btf,4.7,3.663,"54,99 €",monitor
DIGITUS Professional DS-55303 - HDMI Extender/Splitter Set (4 Empfänger) - 1 lokaler Monitor - bis zu 40 m Reichweite - PoE-fähig - Patchkabel (Cat 6/6A/7) - schwarz,https://www.amazon.de/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg10_1?ie=UTF8&adId=A01286032ONW9ZRM1ZAYY&url=%2FDIGITUS-Professional-DS-55303-Reichweite-Patchkabel%2Fdp%2FB079Z52YGM%2Fref%3Dsr_1_166_sspa%3Fdchild%3D1%26keywords%3DMonitor%26qid%3D1617015160%26sr%3D8-166-spons%26psc%3D1&qualifier=1617015160&id=6601802723940688&widgetName=sp_btf,5.0,5.0,"157,16 €",monitor
"Z-Edge Tragbarer Monitor USB Typ-C Portable Monitor 15,6 Zoll IPS Bildschirm 1920x1080 Full HD Gaming Monitor mit Mini-HDMI Typ-C Für Laptop PC Mac Smartphone Xbox PS4 Switch usw, inkl. Schutzhülle",https://www.amazon.de/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg12_1?ie=UTF8&adId=A00605591PCBVCFX8MJP5&url=%2FZ-Edge-Tragbarer-Bildschirm-Smartphone-Schutzh%25C3%25BClle%2Fdp%2FB08CKSGLHK%2Fref%3Dsr_1_177_sspa%3Fdchild%3D1%26keywords%3DMonitor%26qid%3D1617015162%26smid%3DA31VKF274A20Z0%26sr%3D8-177-spons%26psc%3D1&qualifier=1617015162&id=3663472036855191&widgetName=sp_atf_next,4.4,98.0,"143,99 €",monitor
"V7 PS27.0W9A2- 2E 27"" Blickschutzfilter (16:9, 58,19 x 36,34 cm / 22,91 x 14,31 Zoll, matt/glossy, Reinigungstuch, Befestigungslaschen)",https://www.amazon.de/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg12_1?ie=UTF8&adId=A01714543DZJEYQAD3YQK&url=%2FV7-PS27-0W9A2-Blickschutzfilter-Reinigungstuch-Befestigungslaschen%2Fdp%2FB078YDG157%2Fref%3Dsr_1_178_sspa%3Fdchild%3D1%26keywords%3DMonitor%26qid%3D1617015162%26sr%3D8-178-spons%26psc%3D1&qualifier=1617015162&id=3663472036855191&widgetName=sp_atf_next,3.9,129.0,"78,99 €",monitor
"Samsung Odyssey G9 (C49G93TSSR) 124 cm (49 Zoll) 240Hz Gaming Monitor (5.120 x 1.440 Pixel, 1ms, QLED, DQHD, 1000R, Dual Monitor, HDR, G-Sync kompatibel, ultra wide) weiß",https://www.amazon.de/Samsung-Odyssey-C49G93TSSR-Monitor-kompatibel/dp/B08SW6P7CH/ref=sr_1_179?dchild=1&keywords=Monitor&qid=1617015162&sr=8-179,4.4,82.0,"1.729,00 €",monitor
Dell Ultrasharp U2312HMT - 23 Zoll Monitor - 1920x1080 Full-HD 1000:1,https://www.amazon.de/Dell-Ultrasharp-U2312HMT-Monitor-1920x1080/dp/B07XM8NGLZ/ref=sr_1_180?dchild=1&keywords=Monitor&qid=1617015162&sr=8-180,,,,monitor
Thinlerain 10.1 Inch CCTV Monitor HDMI 1366 x 768 IPS TFT Full HD Portable Monitor with AV/VGA/HDMI/BNC Speaker for DSLR Home Security CCTV Camera PC DVD,https://www.amazon.de/1366x768-Portable-Lautsprecher-Sicherheit-Thinlerain/dp/B07Q51LS3G/ref=sr_1_181?dchild=1&keywords=Monitor&qid=1617015162&sr=8-181,4.4,30.0,"75,99 €",monitor
"HUAWEI Eye Comfort FullHD Monitor 'AD80' mit 60,45 cm (23,8 Zoll) Diagonale, HDMI, VGA, TÜV Rheinland Zertifizierung für Low Blue Light und Flicker Free-Technologie, Schwarz",https://www.amazon.de/HUAWEI-Diagonale-Rheinland-Zertifizierung-Free-Technologie/dp/B08WPPL4RT/ref=sr_1_182?dchild=1&keywords=Monitor&qid=1617015162&sr=8-182,,,"159,00 €",monitor
"HUAWEI FullHD Monitor 'AD80' mit 60,45 cm (23,8 Zoll) Diagonale, HDMI, VGA, Schwarz + HUAWEI AX3 3000 Mbit/s Dual Band WLAN Router",https://www.amazon.de/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg12_1?ie=UTF8&adId=A06549932M6TA56G11CV3&url=%2FHUAWEI-FullHD-Monitor-Diagonale-Schwarz%2Fdp%2FB08WSCN3MY%2Fref%3Dsr_1_183_sspa%3Fdchild%3D1%26keywords%3DMonitor%26qid%3D1617015162%26sr%3D8-183-spons%26psc%3D1&qualifier=1617015162&id=3663472036855191&widgetName=sp_mtf,,,159.00,monitor
"ASUS TUF Gaming VG34VQL1B 86,4 cm (34 Zoll) Curved Monitor (WQHD, 165Hz, FreeSync Premium, DisplayHDR 400, HDMI, DisplayPort, 1ms Reaktionszeit)",https://www.amazon.de/ASUS-VG34VQL1B-DisplayHDR-DisplayPort-Reaktionszeit/dp/B08PKXF1LC/ref=sr_1_184?dchild=1&keywords=Monitor&qid=1617015162&sr=8-184,3.9,7.0,"599,00 €",monitor
"Asus TUF Gaming VG279QM 68,6 cm (27 Zoll) Monitor (FullHD, Fast IPS, übertaktbar auf 280Hz, 1ms Reaktionszeit, G-SYNC kompatibel, DisplayHDR 400, 1ms Reaktionszeit) schwarz",https://www.amazon.de/VG279QM-%C3%BCbertaktbar-Reaktionszeit-kompatibel-DisplayHDR/dp/B083S89GJR/ref=sr_1_185?dchild=1&keywords=Monitor&qid=1617015162&sr=8-185,4.6,441.0,"377,77 €",monitor
"LG 27UL550-W 68,58 cm (27 Zoll) UHD 4K IPS Monitor (AMD Radeon FreeSync, DAS Mode, 98%sRGB), schwarz/weiß",https://www.amazon.de/LG-27UL550-W-Monitor-FreeSync-98-sRGB/dp/B07QS5DBBH/ref=sr_1_186?dchild=1&keywords=Monitor&qid=1617015162&sr=8-186,4.6,141.0,"279,61 €",monitor
HFTEK 6-Fach Monitor TV Halter Mounts Tischhalterung für 6 Bildschirme von 15 bis 27 Zoll – VESA 75/100 (HF360C),https://www.amazon.de/HFTEK-6-Fach-Monitor-Tischhalterung-Bildschirme/dp/B01N4IER4E/ref=sr_1_187?dchild=1&keywords=Monitor&qid=1617015162&sr=8-187,3.1,7.0,"179,00 €",monitor
"HUAWEI MateBook D16 Laptop, 16,1 Zoll FullView 1080p FullHD Display, 512GB PCIe SSD+16GB RAM + Eye Comfort FullHD Monitor 'AD80' mit 60,45 cm (23,8 Zoll) Diagonale",https://www.amazon.de/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg12_1?ie=UTF8&adId=A0883438F5E84CEN70J1&url=%2FHUAWEI-MateBook-FullView-Display-Diagonale%2Fdp%2FB08XKWZYCX%2Fref%3Dsr_1_188_sspa%3Fdchild%3D1%26keywords%3DMonitor%26qid%3D1617015162%26sr%3D8-188-spons%26psc%3D1&qualifier=1617015162&id=3663472036855191&widgetName=sp_mtf,4.7,451.0,899.00,monitor
"Lenovo L27i-28 68,58 cm (27 Zoll, 1920x1080, Full HD, 75Hz, WideView, entspiegelt) Monitor (VGA, HDMI, 4ms Reaktionszeit, AMD Radeon FreeSync) schwarz",https://www.amazon.de/Lenovo-L27i-28-Monitor-Reaktionszeit-FreeSync/dp/B07F9WWSHC/ref=sr_1_189?dchild=1&keywords=Monitor&qid=1617015162&sr=8-189,4.5,133.0,"176,00 €",monitor
"auvisio Multitouch-Monitor: Mobiler IPS-Monitor, 4K UHD, 39,6 cm (15,6""), USB C, Micro-USB & HDMI (Zusatzmonitor)",https://www.amazon.de/auvisio-Multitouch-Monitor-IPS-Monitor-Micro-USB-Zusatzmonitor/dp/B08XW9PV1Z/ref=sr_1_190?dchild=1&keywords=Monitor&qid=1617015162&sr=8-190,,,"319,99 €",monitor
