title,url,rating,review_count,price,asin,prod_type
"Bose QuietComfort 35 II Noise Cancelling Bluetooth Headphones— Wireless, Over Ear Headphones with Built in Microphone and Alexa Voice Control, Silver",https://www.amazon.com/Bose-QuietComfort-Bluetooth-Headphones-Noise-Cancelling/dp/B0756GB78C/ref=sr_1_52?dchild=1&keywords=Headphones&qid=1617473781&s=electronics&sr=1-52,4.7,47104,None,B0756GB78C,headphones
"Elvana Active Noise Cancelling Headphone, Bluetooth Headphones with Mic Wireless Over Ear Headphones, Foldable Headset with Touch Contral/40H Playtime/BT5.0 for Travel, Home Office, TF Support",https://www.amazon.com/Elvana-Cancelling-Headphone-Bluetooth-Headphones/dp/B08NYGS7Z3/ref=sr_1_53?dchild=1&keywords=Headphones&qid=1617473781&s=electronics&sr=1-53,4.4,11,39.99,B08NYGS7Z3,headphones
"Mpow T20 Wireless TV Headphones with Bluetooth 5.0 Transmitter, Charging Dock, Stereo Sound Headset, 25H Playtime, Easy Charge, Optical, RCA, AXU, USB Port for Wide Compatibility, Senior, Plug n Play",https://www.amazon.com/Mpow-Headphones-Bluetooth-Transmitter-Compatibility/dp/B08KS3Z1M3/ref=sr_1_54?dchild=1&keywords=Headphones&qid=1617473781&s=electronics&sr=1-54,4.5,61,73.99,B08KS3Z1M3,headphones
"Jabra Evolve2 85 UC Wireless Headphones with Link380a, Stereo, Black – Wireless Bluetooth Headset for Calls and Music, 37 Hours of Battery Life, Advanced Noise Cancelling Headphones",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_electronics_sr_pg3_1?ie=UTF8&adId=A10434643F6KSNX9Q2HVL&url=%2FJabra-Evolve2-Wireless-Headphones-Link380a%2Fdp%2FB08B8XVBM6%2Fref%3Dsr_1_49_sspa%3Fdchild%3D1%26keywords%3DHeadphones%26qid%3D1617473783%26s%3Delectronics%26sr%3D1-49-spons%26psc%3D1&qualifier=1617473783&id=5745007127282818&widgetName=sp_atf_next,4.0,276,290.32,B08B8XVBM6,headphones
"LOTUZE NC75 Pro Active Noise Cancelling Headphones with Microphone Deep Bass Wireless Headphones Over Ear, Comfortable Protein Earpads, High-Fidelity Audio, 40 Hours Playtime for Travel/Work, Black",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_electronics_sr_pg3_1?ie=UTF8&adId=A06831513ORWDJS1N14BM&url=%2FLOTUZE-Cancelling-Headphones-Microphone-high-Fidelity%2Fdp%2FB088K4SGG2%2Fref%3Dsr_1_50_sspa%3Fdchild%3D1%26keywords%3DHeadphones%26qid%3D1617473783%26s%3Delectronics%26sr%3D1-50-spons%26psc%3D1&qualifier=1617473783&id=5745007127282818&widgetName=sp_atf_next,5.0,3,69.99,B088K4SGG2,headphones
"AILIHEN MS300 Wired Headphones, Stereo Foldable Headset for Smartphone Laptop Tablet PC Computer (Blue)",https://www.amazon.com/AILIHEN-Headphones-Foldable-Smartphone-Computer/dp/B076HPQQ7Q/ref=sr_1_51?dchild=1&keywords=Headphones&qid=1617473783&s=electronics&sr=1-51,4.4,5746,19.99,B076HPQQ7Q,headphones
"POWMEE M2 Kids Headphones Wired Headphone for Kids,Foldable Adjustable Stereo Tangle-Free,3.5MM Jack Wire Cord On-Ear Headphone for Children/Teens/Girls/School/Kindle/Airplane/Plane/ (Blue)",https://www.amazon.com/POWMEE-M2-Headphones-Adjustable-Tangle-Free/dp/B07P7SXYRB/ref=sr_1_52?dchild=1&keywords=Headphones&qid=1617473783&s=electronics&sr=1-52,4.7,6512,9.99,B07P7SXYRB,headphones
"Bluetooth Headphones Over Ear, Comfortable Wireless Headphones, Rechargeable HiFi Stereo Headset, w/Wired Mode, CVC6.0 Microphone for Cellphone Online Class, Home Office, PC (Apricot)",https://www.amazon.com/Bluetooth-Headphones-Comfortable-Rechargeable-Microphone/dp/B08NVN96LS/ref=sr_1_53?dchild=1&keywords=Headphones&qid=1617473783&s=electronics&sr=1-53,4.5,158,19.99,B08NVN96LS,headphones
"Mpow 45Hrs Active Noise Cancelling Headphones, H17 Bluetooth Headphones with Microphone, Over Ear, Quick Charge, Deep Bass, Wired Wireless Headset for Kids, Adults, Travel, Online Class, Home Office",https://www.amazon.com/Mpow-Cancelling-Headphones-Bluetooth-Playtime/dp/B081RVTKKW/ref=sr_1_54?dchild=1&keywords=Headphones&qid=1617473783&s=electronics&sr=1-54,4.5,6126,46.99,B081RVTKKW,headphones
"Wholesale Bulk Earphone Earbud Headphone-Kaysent(KHP-10B) 10 Pack Wholesale Headphones for School,Airplane,Hospital,Students,Kids and Adults",https://www.amazon.com/Wholesale-Earphone-Headphone-Kaysent-KHP-10B-Headphones/dp/B07L6X8KFH/ref=sr_1_55?dchild=1&keywords=Headphones&qid=1617473783&s=electronics&sr=1-55,4.1,1101,30.98,B07L6X8KFH,headphones
New! LilGadgets Connect+ PRO Kids Premium Volume Limited Wired Headphones with SharePort and Inline Microphone (Children) - Green,https://www.amazon.com/LilGadgets-Connect-Headphones-SharePort-Children/dp/B06XT8ZWSH/ref=sr_1_56?dchild=1&keywords=Headphones&qid=1617473783&s=electronics&sr=1-56,4.6,4733,26.95,B06XT8ZWSH,headphones
"Sleep Headphones Wireless, Perytong Bluetooth Sports Headband Headphones with Ultra-Thin HD Stereo Speakers Perfect for Sleeping,Workout,Jogging,Yoga,Insomnia, Air Travel, Meditation",https://www.amazon.com/Sleep-Headphones-Perytong-Ultra-Thin-Meditation/dp/B07SHBQY7Z/ref=sr_1_57?dchild=1&keywords=Headphones&qid=1617473783&s=electronics&sr=1-57,4.4,9422,19.99,B07SHBQY7Z,headphones
"Sony Noise Cancelling Headphones WHCH710N: Wireless Bluetooth Over the Ear Headset with Mic for Phone-Call, Black",https://www.amazon.com/Sony-Noise-Cancelling-Headphones-WHCH710N/dp/B085RNVJ3P/ref=sr_1_58?dchild=1&keywords=Headphones&qid=1617473783&s=electronics&sr=1-58,4.4,7553,198.00,B085RNVJ3P,headphones
"Beats Studio3 Wireless Noise Cancelling Over-Ear Headphones - Apple W1 Headphone Chip, Class 1 Bluetooth, 22 Hours of Listening Time, Built-in Microphone - White (Latest Model)",https://www.amazon.com/Beats-Studio3-Wireless-Over%E2%80%91Ear-Headphones/dp/B08528ZCNX/ref=sr_1_59?dchild=1&keywords=Headphones&qid=1617473783&s=electronics&sr=1-59,4.7,968,None,B08528ZCNX,headphones
"PowerLocus Bluetooth Over-Ear Headphones, Wireless Stereo Foldable Headphones Wireless and Wired Headsets with Built-in Mic, Micro SD/TF, FM for iPhone/Samsung/iPad/PC (White/Violet)",https://www.amazon.com/PowerLocus-Bluetooth-Over-Ear-Headphones-Wireless/dp/B07C6JSSHF/ref=sr_1_60?dchild=1&keywords=Headphones&qid=1617473783&s=electronics&sr=1-60,4.4,28538,21.24,B07C6JSSHF,headphones
"Bluetooth Headphones,LOVOCOO Neckband Bluetooth Headset with Retractable Earbuds, Foldable Wireless Bluetooth Headphones Built in Noise Cancelling Mic for Sports and Work (with Carry Case) (Black)",https://www.amazon.com/Bluetooth-Headphones-LOVOCOO-Retractable-Cancelling/dp/B08W48NYC9/ref=sr_1_61?dchild=1&keywords=Headphones&qid=1617473783&s=electronics&sr=1-61,4.5,89,29.98,B08W48NYC9,headphones
"Artix CL750 Foldable Noise Isolating On Ear Headphones Wired with Microphone and Volume Control, Stereo Head Phones Corded with Adjustable Headband for Computer, Laptop and Cell Phone (Turquoise/Gray)",https://www.amazon.com/Isolating-Headphones-Microphone-Adjustable-Turquoise/dp/B087JWTWF9/ref=sr_1_62?dchild=1&keywords=Headphones&qid=1617473783&s=electronics&sr=1-62,4.4,4534,24.99,B087JWTWF9,headphones
"Earbuds - Earphone - Wired Headphones, 3.5mm in-Ear Wired Earbuds with Built-in Microphone & Volume Control Compatible with iPhone 6s plus/6/5s/5c/iPad/S10 Android All 3.5 mm Audio Devices (2 Pack)",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_electronics_sr_pg3_1?ie=UTF8&adId=A06427102TMDRQ2TF4KBM&url=%2FEarbuds-Headphones-Ear-Built-Microphone%2Fdp%2FB08XV1QKH1%2Fref%3Dsr_1_63_sspa%3Fdchild%3D1%26keywords%3DHeadphones%26qid%3D1617473783%26s%3Delectronics%26sr%3D1-63-spons%26psc%3D1&qualifier=1617473783&id=5745007127282818&widgetName=sp_mtf,4.3,9964,11.99,B08XV1QKH1,headphones
"Bluetooth Headphones,Tuinyo Wireless Headphones Over Ear with Microphone, Foldable & Lightweight Stereo Wireless Headset for Travel Work TV PC Cellphone-Rose Gold",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_electronics_sr_pg3_1?ie=UTF8&adId=A047318111UPI9BYI9R6M&url=%2FBluetooth-Headphones-Microphone-Lightweight-Cellphone%2Fdp%2FB07ZBJPYRK%2Fref%3Dsr_1_64_sspa%3Fdchild%3D1%26keywords%3DHeadphones%26qid%3D1617473783%26s%3Delectronics%26sr%3D1-64-spons%26psc%3D1&qualifier=1617473783&id=5745007127282818&widgetName=sp_mtf,4.4,6008,21.24,B07ZBJPYRK,headphones
"Wireless Earbuds Sports, Mpow Flame Solo Bluetooth Earbuds, Bass+ Bluetooth Headphones in Ear Wireless Earphones with Mic Earphones, Fast Charging/USB-C/28H Playtime/IPX7 Waterproof for Running Sports",https://www.amazon.com/Mpow-Bluetooth-Headphones-Earphones-Waterproof/dp/B08JY5GC29/ref=sr_1_65?dchild=1&keywords=Headphones&qid=1617473783&s=electronics&sr=1-65,4.6,6845,32.99,B08JY5GC29,headphones
"Amazon Basics In-Ear Wired Headphones, Earbuds with Microphone, Black",https://www.amazon.com/AmazonBasics-Ear-Headphones-Mic-Black/dp/B07HH1QSLB/ref=sr_1_66?dchild=1&keywords=Headphones&qid=1617473783&s=electronics&sr=1-66,4.2,5321,None,B07HH1QSLB,headphones
"AUKEY True Wireless Earbuds, Bluetooth 5 Headphones with Wireless Charging Case, in-Ear Detection, 30H Playtime, IPX5 Water Resistance, Type-C Low Latency Stereo Earphones for iPhones and Android",https://www.amazon.com/AUKEY-Bluetooth-Headphones-Detection-Resistance/dp/B08HVQKLM3/ref=sr_1_67?dchild=1&keywords=Headphones&qid=1617473783&s=electronics&sr=1-67,4.3,6154,39.99,B08HVQKLM3,headphones
"Bluetooth Headphones Wireless,Tuinyo Over Ear Stereo Wireless Headset 35H Playtime with deep bass, Soft Memory-Protein Earmuffs, Built-in Mic Wired Mode PC/Cell Phones/TV- Rose Gold",https://www.amazon.com/Bluetooth-Headphones-Wireless-Playtime-Memory-Protein/dp/B07ZRSPGLH/ref=sr_1_68?dchild=1&keywords=Headphones&qid=1617473783&s=electronics&sr=1-68,4.4,4371,26.99,B07ZRSPGLH,headphones
JBL TUNE 700BT - Wireless Over-Ear Headphones - Black,https://www.amazon.com/JBL-TUNE-700BT-Wireless-Headphones/dp/B082WKGD5D/ref=sr_1_69?dchild=1&keywords=Headphones&qid=1617473783&s=electronics&sr=1-69,4.5,1486,79.95,B082WKGD5D,headphones
"Bose Sport Earbuds - True Wireless Earphones - Bluetooth In Ear Headphones for Workouts and Running, Triple Black",https://www.amazon.com/Bose-Sport-Earbuds-Earphones-Headphones/dp/B08CJCTG6Z/ref=sr_1_70?dchild=1&keywords=Headphones&qid=1617473783&s=electronics&sr=1-70,4.5,8039,179.00,B08CJCTG6Z,headphones
"Mpow 059 Bluetooth Headphones Over Ear, Hifi Stereo Wireless Headset, Built-in Microphone, Soft Memory-Protein Earmuffs, Foldable, with Wired Mode, for Online Class, Home Office, PC, Cell Phones, TV",https://www.amazon.com/Mpow-Bluetooth-Headphones-Wireless-Memory-Protein/dp/B07STBT821/ref=sr_1_71?dchild=1&keywords=Headphones&qid=1617473783&s=electronics&sr=1-71,4.5,57089,35.99,B07STBT821,headphones
"Koss KPH7 Lightweight Portable Headphone, Black",https://www.amazon.com/Koss-KPH7-Lightweight-Portable-Headphone/dp/B006T9ZKAQ/ref=sr_1_72?dchild=1&keywords=Headphones&qid=1617473783&s=electronics&sr=1-72,4.1,7483,5.99,B006T9ZKAQ,headphones
"POWMEE M1 Kids Headphones Wired Headphone for Kids,Foldable Adjustable Stereo Tangle-Free,3.5MM Jack Wire Cord On-Ear Headphone for Children (Blue)",https://www.amazon.com/POWMEE-M1-Headphones-Adjustable-Tangle-Free/dp/B07MF6QJBM/ref=sr_1_73?dchild=1&keywords=Headphones&qid=1617473783&s=electronics&sr=1-73,4.7,8769,10.99,B07MF6QJBM,headphones
Beats Solo3 Wireless On-Ear Headphones – Beats Club Collection – Club Red (Renewed),https://www.amazon.com/Beats-Solo3-Wireless-Ear-Headphones/dp/B07Z6QB57N/ref=sr_1_74?dchild=1&keywords=Headphones&qid=1617473783&s=electronics&sr=1-74,4.6,1085,159.99,B07Z6QB57N,headphones
"Falwedi Active Noise Cancelling Headphones APT-X CVC8.0 48H Music Playtime Wireless Bluetooth Headphones with Microphone Type-c Fast Charging Deep Bass Over Ear Headset for Travel/Work, Black",https://www.amazon.com/Cancelling-Headphones-Playtime-Bluetooth-Microphone/dp/B085DKHY5K/ref=sr_1_75?dchild=1&keywords=Headphones&qid=1617473783&s=electronics&sr=1-75,4.5,1308,29.99,B085DKHY5K,headphones
SONY WH-1000XM3 Wireless Noise canceling Stereo Headset(International Version/Seller Warrant) (Silver),https://www.amazon.com/WH-1000XM3-Wireless-canceling-Headset-International/dp/B07H2DGZJR/ref=sr_1_76?dchild=1&keywords=Headphones&qid=1617473783&s=electronics&sr=1-76,4.6,4729,212.89,B07H2DGZJR,headphones
Heavy bass Earphone Color Call with Mic Stereo Earbud Headphones Mixed Colors (Black + White + Pink + Green 4 Pairs)…,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_electronics_sr_pg3_1?ie=UTF8&adId=A09744392B08YYXJS6L2E&url=%2Fearphone-Stereo-Earbud-Headphones-Colors%2Fdp%2FB07L1RQDJM%2Fref%3Dsr_1_77_sspa%3Fdchild%3D1%26keywords%3DHeadphones%26qid%3D1617473783%26s%3Delectronics%26sr%3D1-77-spons%26psc%3D1&qualifier=1617473783&id=5745007127282818&widgetName=sp_btf,4.2,7715,9.99,B07L1RQDJM,headphones
"4 Pairs Earbud Headphones with Remote & Microphone in Ear Earphone Stereo Sound Noise Isolating Tangle Free,Fits All 3.5mm Interface Device (Black+Silver+Gold+Pink)",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_electronics_sr_pg3_1?ie=UTF8&adId=A08093271WKGUA4Y7TI3N&url=%2FHeadphones-Microphone-Earphone-Isolating-Interface%2Fdp%2FB07VDQHRGF%2Fref%3Dsr_1_78_sspa%3Fdchild%3D1%26keywords%3DHeadphones%26qid%3D1617473783%26s%3Delectronics%26sr%3D1-78-spons%26psc%3D1&qualifier=1617473783&id=5745007127282818&widgetName=sp_btf,4.2,1138,9.99,B07VDQHRGF,headphones
"Bose SoundSport Wireless, Sweat Resistant, In-Ear Headphones, Citron",https://www.amazon.com/Bose-SoundSport-Wireless-Headphones-Citron/dp/B01HETFQMQ/ref=sr_1_73?dchild=1&keywords=Headphones&qid=1617473784&s=electronics&sr=1-73,4.5,31560,None,B01HETFQMQ,headphones
"Kids Headphones, Mpow CHE1 Wired Headphones for Kids Teens Children Boys with Volume Limit 94dB, Foldable Adjustable On Ear Headphones for School, Travel, Compatible with Cellphones, Tablets, PC",https://www.amazon.com/Mpow-Headphones-Adjustable-Compatible-Cellphones/dp/B082KGX16H/ref=sr_1_74?dchild=1&keywords=Headphones&qid=1617473784&s=electronics&sr=1-74,4.6,6733,19.99,B082KGX16H,headphones
"Kids Headphones for School, Jelly Comb Girls Lightweight Foldable Stereo Bass Kids Headphones with Microphone, Volume Control for Cell Phone, Tablet, Laptop, MP3/4(Green & Purple)- For Aged 6 or Above",https://www.amazon.com/Headphones-Jelly-Comb-Lighhtweight-Microphone/dp/B07MXGMWG7/ref=sr_1_75?dchild=1&keywords=Headphones&qid=1617473784&s=electronics&sr=1-75,4.6,7800,12.99,B07MXGMWG7,headphones
"Bluetooth Headphones Over Ear, PowerLocus Bluetooth Headphone Rose Gold, Wireless Headphones Foldable, Hi-Fi Stereo, Soft Memory Foam Earmuffs, Built-in Mic & Wired Mode for iPhone,Android,PC,Laptops",https://www.amazon.com/Bluetooth-Headphones-PowerLocus-Headphone-Wireless/dp/B08GCF8BK4/ref=sr_1_76?dchild=1&keywords=Headphones&qid=1617473784&s=electronics&sr=1-76,4.5,20516,17.84,B08GCF8BK4,headphones
TaoTronics Hybrid Active Noise Cancelling Headphones Bluetooth Headphones Wireless Headphones Over Ear Christmas Birthday Gifts for Men Women Kids,https://www.amazon.com/TaoTronics-Cancelling-Headphones-Bluetooth-Playtime/dp/B084MKNGSQ/ref=sr_1_77?dchild=1&keywords=Headphones&qid=1617473784&s=electronics&sr=1-77,4.6,5025,49.99,B084MKNGSQ,headphones
Heavy bass Earphone Color Call with Mic Stereo Earbud Headphones Mixed Colors (Black + White + Pink + Green 4 Pairs)…,https://www.amazon.com/earphone-Stereo-Earbud-Headphones-Colors/dp/B07L1RQDJM/ref=sr_1_78?dchild=1&keywords=Headphones&qid=1617473784&s=electronics&sr=1-78,4.2,7715,9.99,B07L1RQDJM,headphones
"MIFA True Wireless Earbuds, TWS Bluetooth Headphones Stereo Sound Earphones, 30H Playtime Wireless Charging Case & Power Display, Sweat Proof Dual Bluetooth 5.0 Headset with Built-in Mic for Sports",https://www.amazon.com/MIFA-Wireless-Bluetooth-Headphones-Earphones/dp/B08R8GBWQ1/ref=sr_1_79?dchild=1&keywords=Headphones&qid=1617473784&s=electronics&sr=1-79,4.7,1696,31.99,B08R8GBWQ1,headphones
WSHDZ True Wireless Earbuds Bluetooth 5.1 Headphones S11 Smart Touch Control TWS Stereo Earphone IPX6 Waterproof in Ear Built in Mic Headset for iPhone and Android with Deep Bass for Sports/Gym,https://www.amazon.com/WSHDZ-Wireless-Bluetooth-Headphones-Waterproof/dp/B08P17ZY6H/ref=sr_1_80?dchild=1&keywords=Headphones&qid=1617473784&s=electronics&sr=1-80,4.1,285,19.90,B08P17ZY6H,headphones
FSL Protec Kids Headphones with Adjustable Volume Limiting (Pink),https://www.amazon.com/FSL-Protec-Headphones-Adjustable-Limiting/dp/B019Y5OHQE/ref=sr_1_81?dchild=1&keywords=Headphones&qid=1617473784&s=electronics&sr=1-81,3.6,3320,6.50,B019Y5OHQE,headphones
Philips Audio Philips SHP9500 HiFi Precision Stereo Over-Ear Headphones (Black),https://www.amazon.com/Philips-SHP9500S-Precision-Over-ear-Headphones/dp/B00ENMK1DW/ref=sr_1_82?dchild=1&keywords=Headphones&qid=1617473784&s=electronics&sr=1-82,4.7,5472,79.00,B00ENMK1DW,headphones
"POWMEE P10 Kids Headphones with Microphone Stereo Headphones for Children Boys Girls,Adjustable 85dB/94dB Volume Control Foldable On-Ear Headphone with Microphone for School/PC/Cellphone(Blue)",https://www.amazon.com/POWMEE-P10-Headphones-Microphone-Adjustable/dp/B08BF971WF/ref=sr_1_83?dchild=1&keywords=Headphones&qid=1617473784&s=electronics&sr=1-83,4.6,3276,7.99,B08BF971WF,headphones
"[2 Pack] iPhone Headphones Adapter, [MFI] Lightning to 3.5mm Adapter Earphones Audio Jack Converter Compatible iPhone 7/8/X/XS/XR/10/11/12/ipad Accessory Connector Compatible All iOS",https://www.amazon.com/Headphones-Lightning-Earphones-Converter-Compatible/dp/B08XM98XZG/ref=sr_1_84?dchild=1&keywords=Headphones&qid=1617473784&s=electronics&sr=1-84,4.8,910,9.99,B08XM98XZG,headphones
"USB C to 3.5mm Headphone Jack Adapter,USB C Headphone Adapter Type C to 3.5mm Aux Audio Cable Cord Compatible with Pixel 4 3 2 XL, Samsung Galaxy S21 S20 Ultra Note 20 10 S10 S9 Plus iPad Pro - 2Pack",https://www.amazon.com/USB-3-5mm-Adapter-Aux-Compatible/dp/B08ZBZ8XTJ/ref=sr_1_85?dchild=1&keywords=Headphones&qid=1617473784&s=electronics&sr=1-85,4.8,1001,9.99,B08ZBZ8XTJ,headphones
"Wireless Earbuds, Mpow MDots Bluetooth Headphones w/Punchy Bass Sound, Precise Control Wireless Earphones, IPX6 Waterproof Sport Earbuds, 20 Hrs w/Twin&Mono Mode/Mics, Black",https://www.amazon.com/Mpow-Bluetooth-Headphones-Earphones-Waterproof/dp/B08KWJ9YND/ref=sr_1_86?dchild=1&keywords=Headphones&qid=1617473784&s=electronics&sr=1-86,4.4,13392,22.99,B08KWJ9YND,headphones
"Panasonic ErgoFit In-Ear Earbud Headphones RP-HJE120-G (Green) Dynamic Crystal Clear Sound, Ergonomic Comfort-Fit",https://www.amazon.com/Panasonic-Headphones-RP-HJE120-G-Ergonomic-Comfort-Fit/dp/B003ELYQHK/ref=sr_1_87?dchild=1&keywords=Headphones&qid=1617473784&s=electronics&sr=1-87,4.3,111936,15.32,B003ELYQHK,headphones
PALOVUE Lightning Headphones Earphones Earbuds Compatible iPhone 12 11 Pro Max iPhone X XS Max XR iPhone 8 Plus iPhone 7 Plus MFi Certified with Microphone Controller SweetFlow Black,https://www.amazon.com/PALOVUE-Headphones-Compatible-Microphone-SweetFlow/dp/B083BT3VXZ/ref=sr_1_88?dchild=1&keywords=Headphones&qid=1617473784&s=electronics&sr=1-88,4.4,7499,21.99,B083BT3VXZ,headphones
"Kids Headphones Wireless Headphones for Kids Unicorn Headphones for Girls Bluetooth w/Microphone Adjustable Headband, Over On Ear Headset for School/Kindle/Tablet/PC Online Study (Pink, Wireless)",https://www.amazon.com/Headphones-Wireless-Bluetooth-Microphone-Adjustable/dp/B088NKF1RK/ref=sr_1_89?dchild=1&keywords=Headphones&qid=1617473784&s=electronics&sr=1-89,4.4,1867,26.98,B088NKF1RK,headphones
"3 Pack Lightning to 3.5 mm Headphone Jack Adapter, Apple MFi Certified Veetone iPhone Audio Dongle Cable Earphones Headphones Converter Compatible with iPhone 12/12 Pro/11/11 Pro/SE/X XR XS XS Max 8 7",https://www.amazon.com/Lightning-Headphone-Veetone-Headphones-Compatible/dp/B08K97YC31/ref=sr_1_90?dchild=1&keywords=Headphones&qid=1617473784&s=electronics&sr=1-90,3.8,1162,11.39,B08K97YC31,headphones
"[Upgraded] AUKEY True Wireless Earbuds, Bluetooth 5 Headphones, USB-C Quick Charge, IPX5 Waterproof, 25H Playtime, One-Step Pairing, Hi-Fi Stereo Earphones for iPhone and Android",https://www.amazon.com/Upgraded-AUKEY-Bluetooth-Headphones-Waterproof/dp/B08MFC8884/ref=sr_1_91?dchild=1&keywords=Headphones&qid=1617473784&s=electronics&sr=1-91,4.2,238,29.99,B08MFC8884,headphones
"Beats Ep Wired On-Ear Headphones - Battery Free for Unlimited Listening, Built in Mic and Controls - Red",https://www.amazon.com/Beats-EP-On-Ear-Headphones-Red/dp/B01LYIN5V7/ref=sr_1_92?dchild=1&keywords=Headphones&qid=1617473784&s=electronics&sr=1-92,4.6,6105,None,B01LYIN5V7,headphones
"TREBLAB Z2 | Over Ear Workout Headphones with Microphone | Bluetooth 5.0, Active Noise Cancelling (ANC) | Up to 35H Battery Life | Wireless Headphones for Sport, Workout, Running, Gym (Black)",https://www.amazon.com/TREBLAB-Headphones-Cancelling-Microphone-Auriculare/dp/B0778V7RVR/ref=sr_1_93?dchild=1&keywords=Headphones&qid=1617473784&s=electronics&sr=1-93,4.4,3035,89.97,B0778V7RVR,headphones
"Sleep Headphones Sleeping Headphones Bluetooth, Bluetooth Headband Headphones with Built-in Thin Speakers, Comfortable for Sleeping Running Yoga (Grey)",https://www.amazon.com/Headphones-Sleeping-Bluetooth-Headband-Comfortable/dp/B088LR8C8P/ref=sr_1_94?dchild=1&keywords=Headphones&qid=1617473784&s=electronics&sr=1-94,4.4,3187,19.99,B088LR8C8P,headphones
